mfcc_mean_0,mfcc_std_0,mfcc_max_0,mfcc_min_0,mfcc_mean_1,mfcc_std_1,mfcc_max_1,mfcc_min_1,mfcc_mean_2,mfcc_std_2,mfcc_max_2,mfcc_min_2,mfcc_mean_3,mfcc_std_3,mfcc_max_3,mfcc_min_3,mfcc_mean_4,mfcc_std_4,mfcc_max_4,mfcc_min_4,mfcc_mean_5,mfcc_std_5,mfcc_max_5,mfcc_min_5,mfcc_mean_6,mfcc_std_6,mfcc_max_6,mfcc_min_6,mfcc_mean_7,mfcc_std_7,mfcc_max_7,mfcc_min_7,mfcc_mean_8,mfcc_std_8,mfcc_max_8,mfcc_min_8,mfcc_mean_9,mfcc_std_9,mfcc_max_9,mfcc_min_9,mfcc_mean_10,mfcc_std_10,mfcc_max_10,mfcc_min_10,mfcc_mean_11,mfcc_std_11,mfcc_max_11,mfcc_min_11,mfcc_mean_12,mfcc_std_12,mfcc_max_12,mfcc_min_12,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,chroma_mean_0,chroma_std_0,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,zcr_mean,zcr_std,rms_energy_mean,rms_energy_std,rms_energy_max,duration,sample_rate,max_amplitude,mean_amplitude,speaker,audio_name,augmentation,audio_path,file_id
-348.4226,98.74898,-232.10484,-657.2554,83.3439,46.447815,168.25974,-36.522957,-13.694056,26.852385,41.951942,-79.84227,37.31955,29.781898,96.512146,-16.924595,-28.84692,18.640455,22.836138,-67.90972,10.867345,18.7541,54.775116,-34.89753,-31.792143,21.523167,6.39361,-82.37375,-10.016837,17.942291,38.346893,-52.17794,-12.395684,12.420851,17.82173,-45.35762,10.214146,9.859354,35.949123,-15.954006,-15.1903515,9.780885,9.762291,-36.429146,-1.0046245,8.893669,28.860384,-24.867332,-7.7604127,9.232513,14.54984,-33.571297,2087.241426937647,1244.7212727069405,4088.31787109375,2101.6317760649504,1892.7197110897541,632.6757674190953,0.38477567,0.3728434,0.276972,0.3408253,0.13398686,0.19573177,0.09457248,0.14860614,0.12659073,0.20701697,0.19929141,0.2885939,0.20320542,0.2787256,0.17583008,0.25789297,0.2421735,0.32391778,0.3385428,0.37156773,0.40438864,0.36201498,0.3856517,0.34719113,0.10831931785300926,0.10585447155737944,0.035394575,0.021370847,0.08648541,5.0,22050,0.19396973,0.028171493,unknown,unknown_8_84-121550-0031.flac,pitch_shift_up,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0031.flac,108
-356.47794,102.28643,-236.78065,-656.6916,96.84843,49.638683,188.35129,-31.978725,-22.944448,29.83574,34.425842,-94.83363,48.48311,31.5992,122.19595,-5.9770546,-25.65962,22.607033,23.959015,-74.89913,14.802732,21.64589,68.27188,-32.57022,-20.337162,20.595858,27.771843,-67.57956,-13.824504,16.54636,26.693699,-51.774117,-18.34877,12.571121,9.817673,-53.00231,3.4418747,10.181498,27.479504,-23.86088,-3.4138224,9.320491,22.610817,-25.456808,-8.615822,8.873646,11.23418,-31.87935,1.1048344,9.150708,30.627802,-18.303389,1762.2940317903606,1202.0561763749167,3359.5784505208335,1915.901336912291,1577.9162718176187,580.1564466672261,0.23483607,0.30901802,0.12740368,0.1862774,0.13742343,0.20271133,0.1738502,0.23334394,0.22259855,0.28915372,0.20052256,0.27900678,0.21070774,0.30000007,0.31018862,0.36795512,0.38861758,0.35761583,0.4296548,0.38287365,0.39149895,0.3391142,0.37431377,0.38633248,0.09668872974537036,0.10434028105327217,0.041531283,0.025566285,0.10074116,5.0,22050,0.21643066,0.032375228,unknown,unknown_8_84-121550-0031.flac,volume_0.8,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0031.flac,108
-353.51193,116.21868,-194.06154,-641.82056,96.05927,57.02454,213.93066,-19.840717,-12.489062,25.602346,48.76599,-87.435265,41.215927,35.67744,124.65828,-28.426361,-37.947662,30.227755,17.920843,-100.67531,19.97767,20.912807,76.55938,-22.75127,-19.00052,22.35989,31.78011,-88.232925,-15.716706,16.201395,29.618767,-51.062233,-16.788784,13.206577,16.853436,-51.743744,1.9740752,12.4926605,34.07317,-29.077534,-2.2464366,9.276932,24.094639,-27.762093,-9.703582,10.16934,17.310362,-39.87558,5.508008,9.826016,33.032116,-17.599775,1685.2515601665148,1299.3716963390193,3163.7359619140625,2053.7930672127463,1510.1924844713512,626.9800840153355,0.18772058,0.2506612,0.18545793,0.2804792,0.22332658,0.32600796,0.21654078,0.27322832,0.20148525,0.26917478,0.15438737,0.22535633,0.17604563,0.259746,0.29581738,0.35766146,0.40133312,0.36865908,0.41556683,0.36263677,0.39887315,0.38250536,0.27686003,0.32602826,0.0977783203125,0.1172905574743879,0.05424269,0.03549894,0.13067149,5.0,22050,0.33770752,0.042942815,unknown,unknown_9_84-121550-0032.flac,original,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0032.flac,109
-271.13116,51.15707,-162.06691,-407.8089,50.84828,42.202145,137.61618,-45.76074,11.609127,18.086426,48.873055,-47.77262,14.802366,25.042814,84.31914,-45.03206,-13.476592,20.216595,25.45229,-63.527477,1.0488428,15.264757,47.09648,-33.6857,-9.078226,15.902443,41.04216,-63.293743,-17.033607,14.925652,19.75336,-58.99878,-10.411272,10.729903,10.40895,-35.189827,-2.880314,10.448129,31.471687,-29.320198,-3.25479,7.85958,18.574574,-21.110718,-5.357499,8.574129,14.536177,-30.664005,0.6762574,7.788994,23.224953,-17.609093,2991.2261587196635,1495.7371325641684,5796.419270833333,2127.8608602109107,2674.107645484828,416.80095588261935,0.2986388,0.32054994,0.27842325,0.3406594,0.31907642,0.37539274,0.32387275,0.3420157,0.32120487,0.34749877,0.26400617,0.31374288,0.25084472,0.29912326,0.35395676,0.36916012,0.47651488,0.3584035,0.49590117,0.34214383,0.48642215,0.36594692,0.40372354,0.3670377,0.1878662109375,0.16971985852856544,0.054720506,0.034906335,0.13075468,5.0,22050,0.33862305,0.0434357,unknown,unknown_9_84-121550-0032.flac,noise_low,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0032.flac,109
-203.7924,29.09739,-129.31212,-287.508,30.010904,28.961288,90.15045,-38.355957,12.694252,12.014527,37.02868,-20.524479,7.8503,15.56616,54.26583,-36.378075,-6.1626263,13.305966,23.618416,-43.9108,-3.0653615,11.196127,36.7425,-27.564556,-7.932347,11.49744,27.507217,-48.218956,-11.053917,11.749825,13.59385,-46.52939,-7.9447846,8.805665,13.418611,-27.726494,-4.195209,8.456503,32.75203,-25.863918,-3.7525015,6.2047853,15.861929,-19.649609,-3.6813068,6.5381756,14.795507,-20.130226,-1.1962893,5.7958517,12.724545,-15.860424,3844.411231615882,1120.8518800219176,7900.990804036458,980.854169109811,3179.6745026105414,255.65150239355393,0.31022152,0.3250183,0.31744465,0.36621124,0.35340804,0.38889098,0.34710604,0.34150466,0.33722457,0.3504804,0.28231224,0.318049,0.2790883,0.31266943,0.38484824,0.36634335,0.5069686,0.35422543,0.5189883,0.33822423,0.49945164,0.36658996,0.3907617,0.34276292,0.222412109375,0.1744510824144622,0.056604788,0.033162344,0.13119417,5.0,22050,0.35354614,0.045261245,unknown,unknown_9_84-121550-0032.flac,noise_high,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0032.flac,109
-377.41992,113.51294,-231.13553,-655.87354,96.60556,53.871315,193.60799,-6.361845,-9.433933,23.777718,41.95401,-85.629135,36.18659,33.974,123.107834,-30.128948,-39.574318,29.168766,17.649467,-100.133835,20.19225,19.245106,73.02788,-27.038073,-19.537504,24.478973,37.36057,-90.33543,-18.423416,16.044653,17.539452,-52.33633,-17.060095,12.835242,19.735807,-50.927788,1.8021548,12.153053,33.865913,-32.76339,-2.3843932,8.667535,20.888893,-22.35977,-10.603032,10.064546,12.186859,-37.06251,5.6985693,9.856813,31.469887,-21.129845,1685.7206912197337,1191.7786744088312,3314.368693033854,2020.340360828719,1586.0960671744272,673.672784449336,0.18313497,0.23288916,0.17578231,0.27078214,0.2167512,0.31417224,0.25628084,0.30811843,0.23117413,0.2838815,0.1427903,0.20916985,0.14168485,0.20929034,0.25787318,0.3242841,0.41577628,0.36637858,0.43097007,0.35820025,0.37455723,0.36321148,0.28264642,0.3466857,0.09525327329282407,0.10534035182234831,0.034575805,0.022628648,0.09317925,5.0,22050,0.1954956,0.027237255,unknown,unknown_9_84-121550-0032.flac,speed_0.9,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0032.flac,109
-380.1431,117.70137,-236.30759,-688.0482,100.05915,55.19936,201.30731,-17.446445,-14.675213,23.899155,39.531097,-91.310646,41.98545,36.168095,128.22163,-20.059723,-42.51335,29.15555,7.829709,-102.5522,20.705894,19.226168,72.127495,-14.287069,-22.187017,24.854725,31.693325,-91.933716,-16.048552,14.761946,11.256327,-55.685246,-18.002666,11.705529,19.9077,-50.031708,2.60047,11.747778,30.337946,-25.936342,-1.9423919,8.180183,19.641653,-24.525234,-10.600278,9.283037,10.364805,-34.96839,6.219892,8.79428,30.825254,-17.927975,1763.3002531705645,1178.2362089893825,3451.6845703125,1954.6635722335584,1619.4350844854412,648.8683404688411,0.1929661,0.23618022,0.20120679,0.29550287,0.24147782,0.32518545,0.25869352,0.30428654,0.23641127,0.29482624,0.17250238,0.22675453,0.16554797,0.23050688,0.28744128,0.34557465,0.41553277,0.36535427,0.4275675,0.35605684,0.38363674,0.3521546,0.2803221,0.32541925,0.10176179846938775,0.10356381291391446,0.029661646,0.017431732,0.072627164,4.545442176870749,22050,0.1986084,0.023240503,unknown,unknown_9_84-121550-0032.flac,speed_1.1,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0032.flac,109
-383.01953,107.008385,-247.20654,-662.6246,107.81923,55.61213,207.17325,-6.5820923,-18.165575,27.133535,34.410545,-88.92523,50.56993,34.5704,133.70595,-14.508233,-35.53917,29.817421,20.139582,-93.8387,13.13157,20.341541,67.076385,-24.993412,-3.6468472,19.032759,34.692017,-58.782585,-19.414051,14.405607,9.928329,-58.05213,-16.570255,13.781047,12.001786,-53.031498,-13.470667,11.863716,13.464752,-40.792156,6.899352,11.836475,37.098763,-21.000185,-15.447774,10.268864,4.0269685,-41.407448,1.7325742,8.338725,22.045895,-21.552734,1525.0069600547636,1056.4696363746725,2978.709920247396,1802.4699626539161,1437.7801431585776,596.6491003550143,0.22738594,0.32695174,0.24096352,0.2921358,0.21076,0.27279052,0.17110726,0.25873646,0.17086379,0.252079,0.27780813,0.32538038,0.4339285,0.37744564,0.44662052,0.35512602,0.3982578,0.3637575,0.2852077,0.32959956,0.20003492,0.25219607,0.18208846,0.2713565,0.08422399450231481,0.09183034433385975,0.03631125,0.022884922,0.09786979,5.0,22050,0.22909546,0.028891878,unknown,unknown_9_84-121550-0032.flac,pitch_shift_down,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0032.flac,109
-366.41,112.4141,-216.76833,-659.6948,84.625305,54.350536,194.65057,-41.030285,-4.5763183,23.287924,42.056984,-81.19115,25.331516,35.641277,110.92447,-35.63981,-37.438248,24.810163,17.064766,-89.039215,17.648008,20.705519,62.679794,-28.640633,-33.009914,23.98214,17.5617,-98.3981,-11.999742,17.961891,26.580276,-51.083527,-12.255018,11.773124,20.154747,-44.93943,9.043085,11.748422,35.165737,-14.663967,-14.383061,10.821288,18.44584,-43.215225,0.5288363,8.176514,18.474033,-22.403927,-4.9529805,8.017356,13.074403,-27.827644,1937.505347281177,1335.6801034717919,3770.3043619791665,2173.763132836532,1784.177188600665,701.7090078718472,0.39730817,0.3774761,0.28403124,0.32627657,0.18077871,0.2392403,0.18654336,0.28420976,0.23352674,0.33443063,0.21887895,0.2611433,0.19599788,0.26579717,0.1460293,0.23012717,0.16311538,0.23852158,0.2970248,0.3347417,0.43275052,0.38685507,0.4153782,0.35352513,0.1073314525462963,0.11656578160381627,0.03566171,0.023610061,0.10106533,5.0,22050,0.21948242,0.028286412,unknown,unknown_9_84-121550-0032.flac,pitch_shift_up,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0032.flac,109
-375.44125,116.21971,-216.00368,-663.7484,96.05799,57.02433,213.95564,-19.809227,-12.483202,25.605528,48.81986,-87.435425,41.215187,35.68012,124.660484,-28.440678,-37.946484,30.23137,17.937738,-100.67526,19.980696,20.910679,76.55232,-22.717756,-19.00505,22.358608,31.77924,-88.22972,-15.715713,16.202566,29.588326,-51.086544,-16.789486,13.209538,16.939238,-51.776115,1.9771082,12.490464,34.10099,-29.040272,-2.246587,9.2769785,24.11202,-27.778503,-9.703023,10.168822,17.41676,-39.877296,5.5117836,9.82889,33.03686,-17.600525,1685.5201468020357,1298.0359966870674,3161.0443115234375,2042.5126696092655,1510.971562200871,625.1236213712481,0.18704237,0.24969187,0.18488684,0.27967212,0.22268316,0.32531112,0.2154896,0.27136505,0.20027864,0.2665565,0.15324631,0.22299178,0.175148,0.25857925,0.2954853,0.35747385,0.40132812,0.3686474,0.41513422,0.36247024,0.39903775,0.38269922,0.27685037,0.3260034,0.09770598234953703,0.11727080861567248,0.04339412,0.028399153,0.104536965,5.0,22050,0.27017212,0.034354314,unknown,unknown_9_84-121550-0032.flac,volume_0.8,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0032.flac,109
-336.90445,103.65852,-146.62834,-609.15466,81.68368,55.487595,195.18568,-21.55886,-15.137639,27.588017,43.88997,-100.37686,52.21778,35.156395,130.85042,-28.898258,-22.095757,24.236301,40.588707,-74.14011,18.474152,23.526558,80.71289,-33.546104,-22.621212,19.080853,22.589314,-64.375,-10.91718,17.32856,31.500286,-46.264668,-10.93665,11.096854,19.813408,-38.910454,3.4196959,11.539126,37.296387,-26.525942,-6.0773034,9.485856,19.970135,-31.99481,-9.486946,10.529156,24.0528,-36.670914,2.9386592,9.689921,26.714554,-20.593544,2023.7681889747105,1567.27415792301,3639.6097819010415,2190.3553980004435,1595.2232712664352,612.6888483934375,0.21710955,0.3097383,0.17585842,0.27314317,0.17155457,0.2845107,0.17671986,0.26234147,0.16603555,0.22688134,0.20300837,0.27482212,0.27632394,0.3591298,0.29434857,0.3655459,0.30003476,0.32387492,0.3733218,0.34985572,0.4475416,0.39077747,0.35751978,0.3665416,0.12675645616319445,0.15041071901428935,0.056871388,0.039223727,0.15894544,5.0,22050,0.43692017,0.045236744,unknown,unknown_10_84-121550-0033.flac,original,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0033.flac,110
-269.5496,54.461037,-117.61261,-404.6603,44.811478,41.69096,129.67249,-39.088364,8.529057,20.650873,52.358147,-63.21988,23.326548,25.540174,93.39578,-45.175594,-4.3167872,16.776579,35.019295,-46.61068,3.5284665,18.405422,56.19307,-42.01301,-10.956315,13.676298,26.698833,-40.381878,-13.559379,14.243279,22.46817,-45.518143,-6.4534063,9.82298,16.828274,-32.405228,-1.0148555,10.008851,24.386374,-26.51616,-6.006779,8.235772,11.978659,-25.69981,-8.07083,8.988929,11.999332,-30.035454,-1.0701495,8.331142,18.793129,-25.835686,3090.377452477577,1528.5837926446964,5801.304117838542,2006.6554456904073,2651.612604339761,411.3578115149777,0.29633516,0.3454697,0.25231186,0.32564083,0.2543042,0.34938067,0.26305172,0.33730924,0.24291123,0.2968047,0.26519608,0.3109092,0.32711968,0.36292228,0.35839802,0.38397548,0.36507657,0.34014118,0.4311844,0.34976277,0.5055885,0.37339914,0.43343416,0.37005123,0.19023527922453703,0.18390900727615841,0.05727074,0.038757008,0.158993,5.0,22050,0.4345703,0.04563134,unknown,unknown_10_84-121550-0033.flac,noise_low,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0033.flac,110
-203.75153,32.10381,-93.318756,-287.35532,26.811666,27.897383,89.43014,-34.256516,11.404168,13.333723,35.28773,-38.64235,11.617346,16.104374,57.0853,-40.767296,-1.0987349,11.433652,25.07283,-34.533203,-0.48658422,11.689102,32.363457,-35.39965,-8.162739,8.951764,15.223835,-29.351788,-9.4575815,10.7328005,22.294346,-36.16693,-5.219712,8.232622,16.143185,-27.628082,-2.5209987,7.4360867,18.160864,-17.131298,-4.892869,6.4577703,12.77298,-21.02064,-6.586558,6.416672,8.13545,-24.567387,-2.5535967,6.3405933,11.218002,-24.330385,3923.0800426841047,1142.8914547498891,7910.5112711588545,1087.8473725039923,3167.7309865484776,291.7944345807139,0.33187422,0.35215583,0.29579103,0.3482326,0.29373267,0.3601379,0.30069986,0.35291925,0.2942144,0.34644693,0.30094808,0.3402865,0.34072152,0.36314195,0.37417683,0.38673046,0.3880262,0.34820935,0.45614362,0.35314313,0.5373388,0.37515843,0.46960697,0.3767642,0.2212185329861111,0.18118959754497568,0.059025113,0.037193727,0.1593056,5.0,22050,0.44348145,0.047313854,unknown,unknown_10_84-121550-0033.flac,noise_high,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0033.flac,110
-364.21887,101.041084,-176.78308,-624.45026,73.38939,50.8041,176.34654,-26.799675,-11.482039,24.03895,45.660973,-91.28025,54.78654,32.97133,128.84247,-2.6993084,-21.10892,23.058382,38.662247,-66.050674,17.44412,23.322329,73.73311,-25.01777,-26.794662,18.623373,12.492061,-68.585045,-9.359749,15.5231695,30.413198,-45.789387,-9.742845,10.325863,19.562988,-36.298813,1.2538648,10.535574,26.232946,-23.840542,-6.039316,9.091239,18.027252,-27.661404,-10.229881,10.164393,10.603585,-35.30551,3.3114336,8.921975,23.641254,-18.4048,2089.0841414505485,1475.5937634981176,3925.572713216146,2071.35519468567,1713.3664812899833,639.9337334870893,0.20267095,0.28153083,0.17568524,0.2729099,0.17283599,0.2847368,0.15634124,0.24857536,0.15972342,0.24298406,0.19714038,0.283003,0.2619409,0.34880394,0.28102392,0.37411168,0.2780777,0.30768827,0.36503655,0.35802248,0.43322548,0.38180974,0.3493662,0.3658832,0.12974717881944445,0.15432784492068902,0.03966312,0.02924958,0.120451346,5.0,22050,0.35284424,0.031980053,unknown,unknown_10_84-121550-0033.flac,speed_0.9,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0033.flac,110
-361.10608,104.22848,-187.70543,-651.55804,85.09961,53.107876,182.23137,-17.622993,-15.997953,25.058794,46.091846,-90.61373,53.28232,35.30358,129.24017,-21.62268,-26.268833,22.471163,24.097431,-72.858475,19.235426,21.877396,80.671974,-21.441696,-26.718267,19.638742,14.743309,-71.267166,-10.611505,15.367831,26.533014,-44.0912,-11.798633,9.667186,11.418652,-35.181435,3.0935886,11.770936,37.22165,-28.969967,-7.334631,9.171896,17.626026,-28.023298,-11.259047,10.195165,12.714624,-36.680862,3.5114572,8.986376,23.674513,-21.866581,2034.6405191273439,1414.0209006514888,3863.34228515625,2055.043709739955,1710.079156689767,625.4763054303528,0.19207324,0.29242414,0.16532245,0.26856938,0.17264354,0.27356187,0.1670294,0.25827032,0.17105177,0.25269938,0.2299465,0.30016127,0.27672657,0.36035156,0.28255022,0.32598725,0.33912298,0.3338747,0.43806815,0.3745599,0.3910795,0.3719905,0.24246642,0.31281698,0.12216996173469388,0.1455876764847932,0.03850369,0.024893934,0.09107658,4.545442176870749,22050,0.23852539,0.031071201,unknown,unknown_10_84-121550-0033.flac,speed_1.1,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0033.flac,110
-367.03082,98.03135,-200.57077,-639.7691,93.92119,54.497692,191.06506,-7.178441,-25.428371,23.61455,26.13311,-88.274216,58.614628,35.766136,134.83931,-11.596254,-19.907991,24.644032,37.566628,-70.1846,17.649029,23.800003,80.734116,-24.22433,-10.829485,16.46843,36.102806,-49.744072,-17.822054,11.712281,9.98534,-41.047997,-10.226764,12.93061,19.495235,-47.464226,-7.7445703,10.9555235,12.200422,-34.36473,5.896335,11.119994,29.456226,-31.08934,-16.815845,9.95488,5.8456144,-38.443047,0.8444163,7.6407876,22.563164,-19.247831,1841.361534218965,1275.351656709009,3450.047810872396,1893.7642048217922,1535.4860128749299,578.4188673407771,0.1635946,0.24249776,0.16657804,0.25204706,0.18049346,0.25774658,0.24594809,0.3223984,0.2636961,0.34704596,0.28295627,0.31097874,0.3613329,0.34505594,0.44703034,0.3715709,0.39278895,0.36740142,0.24453461,0.30991933,0.18544458,0.2641796,0.17395991,0.2856801,0.11038999204282407,0.1307371449581095,0.03750001,0.025644366,0.123665586,5.0,22050,0.31311035,0.030280437,unknown,unknown_10_84-121550-0033.flac,pitch_shift_down,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0033.flac,110
-351.9325,103.26115,-168.09561,-630.5793,70.66663,51.686146,176.83948,-31.408941,-4.0254555,29.112448,70.64668,-81.753525,39.91162,32.99542,110.541214,-38.340385,-25.5088,21.34276,22.619253,-70.684494,11.403426,18.313898,52.66227,-28.046719,-32.991924,18.782297,2.309289,-70.864655,-3.6968694,18.787363,42.739296,-52.661465,-8.291724,11.895494,16.743593,-33.333347,6.103504,11.291124,38.5793,-15.233198,-16.71756,12.557622,10.747873,-52.70395,1.532173,9.68301,28.630556,-27.207756,-5.922181,9.164008,13.844536,-28.394512,2263.26409006681,1599.1572454600985,4237.0066324869795,2294.6500131485,1871.9411868138243,688.8554590138073,0.43222365,0.39189,0.2949734,0.33721933,0.19863427,0.2928645,0.16528977,0.25028253,0.15507263,0.25483522,0.15832183,0.25268736,0.14812244,0.21439801,0.19095542,0.27446228,0.24514633,0.3482787,0.26409546,0.34301051,0.31397557,0.34656072,0.3898532,0.36147144,0.13679334852430555,0.1640924092041791,0.03909736,0.026458777,0.10474664,5.0,22050,0.2776184,0.03140746,unknown,unknown_10_84-121550-0033.flac,pitch_shift_up,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0033.flac,110
-358.82623,103.65775,-168.55827,-631.0829,81.68658,55.483894,195.22534,-21.551224,-15.140218,27.586956,43.86062,-100.37189,52.21497,35.152237,130.85446,-28.880283,-22.09786,24.237694,40.578106,-74.138855,18.473888,23.526201,80.71541,-33.545414,-22.618662,19.080984,22.608917,-64.38913,-10.913497,17.329025,31.462906,-46.274094,-10.939121,11.097753,19.866772,-38.90438,3.4144857,11.538421,37.29468,-26.470715,-6.078031,9.483808,19.969486,-32.016285,-9.485055,10.530047,24.044682,-36.6779,2.9411657,9.691517,26.747925,-20.602852,1997.2036071421483,1551.6806357875507,3594.499715169271,2162.0552635540894,1582.4108693033943,614.9397937059833,0.21724485,0.306482,0.16844004,0.2634627,0.16402607,0.27606207,0.17005113,0.2556602,0.15971865,0.21731173,0.19337647,0.26467186,0.2682036,0.3522073,0.2907638,0.36821145,0.2946157,0.32251117,0.3634,0.3505363,0.43690667,0.38498607,0.36351097,0.37033406,0.12668411820023148,0.1504215703682358,0.0454971,0.031378966,0.12715626,5.0,22050,0.34954834,0.03618954,unknown,unknown_10_84-121550-0033.flac,volume_0.8,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0033.flac,110
-386.1755,121.09666,-210.21205,-649.6355,90.02311,50.30154,173.93042,-27.179356,-6.8229756,28.073206,62.975307,-87.56406,53.56384,34.936115,133.80254,-3.9483843,-19.783524,26.440945,33.974434,-80.249405,18.038351,21.397219,81.34761,-16.269863,-16.0663,21.754042,33.509552,-67.92447,-13.369129,16.275064,32.25385,-57.10161,-13.067985,12.907655,11.46689,-44.879704,2.4310124,12.792763,29.07238,-29.44622,-4.0057726,8.400265,17.580032,-25.231035,-7.8234935,9.699694,15.561846,-37.56483,1.4550371,9.984676,34.82141,-19.530285,1611.6875472763265,1232.4765437958085,3149.779256184896,2000.4486814696545,1547.8978680476973,644.9459675685094,0.2330217,0.3397723,0.18425786,0.2711923,0.17879051,0.27090976,0.1873029,0.2733245,0.20720164,0.29118305,0.2534638,0.30426708,0.39259568,0.39995742,0.38498652,0.36284038,0.33437806,0.3560588,0.3036281,0.37310737,0.23731978,0.32396835,0.23500545,0.33234534,0.07828549985532407,0.0919266072576239,0.043936655,0.031016082,0.11288022,5.0,22050,0.25976562,0.035422727,unknown,unknown_11_84-121550-0034.flac,original,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0034.flac,111
-289.18924,50.317944,-175.61679,-409.00983,41.24422,36.28214,125.629166,-49.34073,14.577743,19.145723,51.511543,-43.79676,23.808601,22.371408,90.24773,-22.686083,-1.9565959,16.087645,28.372688,-47.9092,3.5720372,13.993502,50.758408,-27.819721,-6.345505,13.662804,16.244688,-43.47016,-13.884924,15.558357,25.387459,-56.57411,-8.018633,10.934201,16.32907,-39.54694,-2.3073337,10.738162,22.707706,-28.304012,-4.2410884,7.4486604,18.639763,-22.758528,-6.5555034,8.418685,14.825592,-36.486015,-2.334859,7.762163,23.880997,-20.209137,3235.8546115266454,1440.420913199574,6423.573811848958,1980.6776783998278,2855.422628044282,405.1258694835068,0.33780155,0.38954183,0.3062059,0.36839956,0.29721534,0.3652208,0.31249353,0.37184343,0.33777145,0.3866938,0.3597426,0.35015693,0.47966293,0.39350092,0.4698013,0.35896602,0.42210057,0.3711217,0.3947162,0.39268318,0.3291294,0.36477098,0.3303755,0.37256426,0.18190737123842593,0.1760110037652294,0.0445152,0.03034342,0.113013275,5.0,22050,0.2590027,0.035965174,unknown,unknown_11_84-121550-0034.flac,noise_low,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0034.flac,111
-213.7907,26.013979,-143.54472,-284.42328,23.575943,24.278433,90.87125,-32.91456,13.963401,12.707522,39.866196,-20.814302,12.769305,13.388039,66.71547,-17.94445,0.44124237,9.867494,19.173235,-31.209425,0.29146576,8.937968,26.908497,-26.046669,-5.248545,9.159135,17.067875,-35.11532,-9.391834,10.728588,17.402548,-42.71148,-6.2500134,8.4641905,9.237173,-30.936478,-3.6687853,7.863391,14.609051,-21.318123,-3.8750854,5.7042446,13.344841,-15.461534,-5.1286235,6.2822194,9.979327,-26.223534,-3.7872908,5.41179,14.272194,-16.084763,4127.729390829096,1017.234376797236,8301.398722330729,881.6510713685203,3267.5605274587106,239.75423430362483,0.36550796,0.39468285,0.3242287,0.35692453,0.32658732,0.37121242,0.33009362,0.36775732,0.35821936,0.3869121,0.37206352,0.3535429,0.48072597,0.38737044,0.47363326,0.3537521,0.43162543,0.36128977,0.4125835,0.38953152,0.34315357,0.35980707,0.35059676,0.37352994,0.22157796223958334,0.17661301989738165,0.046751898,0.028410902,0.11341889,5.0,22050,0.2657776,0.037963267,unknown,unknown_11_84-121550-0034.flac,noise_high,Formative-2-Multimodal-Data-Preprocessing/data/audio_samples/unknown_speakers/84-121550-0034.flac,111
